time,thermal
0.02382183074951172,47584
2.114485025405884,48467
4.200613975524902,49301
6.274278879165649,49596
8.347169160842896,50038
10.430625200271606,50381
12.503970861434937,50528
14.584916114807129,50774
16.663120985031128,51019
18.75093102455139,51215
20.83073115348816,51313
22.913717031478882,51510
25.003658056259155,51608
27.08565402030945,51706
29.168209075927734,51755
31.246408939361572,52000
33.33055591583252,52000
35.414114236831665,52148
37.49666690826416,52246
39.58565402030945,52442
41.677173137664795,52442
43.76740097999573,52540
45.84561491012573,52540
47.93159890174866,52638
50.01673889160156,52246
52.1322021484375,51902
54.244343996047974,51706
56.36302185058594,51510
58.510555028915405,51412
60.6186158657074,51166
62.729984998703,51117
64.83682894706726,51019
66.95986700057983,50970
69.06570196151733,50872
71.185231924057,50725
73.2955629825592,50675
75.41311502456665,50872
77.50775194168091,51215
79.59617304801941,51804
81.6883909702301,52246
83.77859115600586,52393
85.87866401672363,52540
87.98110294342041,52737
90.08197093009949,52933
92.17480516433716,52933
94.28117108345032,52687
96.37206506729126,52835
98.47413682937622,52344
100.58066010475159,52099
102.6873209476471,52050
104.81367087364197,51853
106.9440050125122,52050
109.04397082328796,52000
111.12999987602234,52442
113.22695398330688,52442
115.32578706741333,52687
117.42268395423889,52933
119.52521800994873,52737
121.6441650390625,52835
123.76529097557068,52344
125.87244915962219,52197
127.97834205627441,52246
130.0719859600067,52246
132.17208981513977,52442
134.27356600761414,52638
136.3692328929901,52884
138.48379921913147,53031
140.58999300003052,53031
142.7099289894104,52933
144.82568883895874,52589
146.9303481578827,52687
149.0180208683014,52442
151.17015409469604,52393
153.30541801452637,52589
155.39388918876648,52933
157.4963059425354,52982
159.5902931690216,53276
161.68735909461975,53620
163.80533504486084,53325
165.9398169517517,52982
168.05885195732117,52933
170.1573588848114,52737
172.2712321281433,52884
174.403568983078,52687
176.5089418888092,52786
178.61693596839905,52737
180.72859716415405,52442
182.86390781402588,52491
185.00867700576782,52393
187.1472189426422,52491
189.26758885383606,52344
191.35664010047913,52638
193.4461169242859,52295
195.54225707054138,52197
197.67593002319336,52246
199.78111290931702,52148
201.90605401992798,52246
204.0136489868164,52295
206.16467690467834,52295
208.29697799682617,52344
210.41121006011963,52344
212.5141019821167,52393
214.63928508758545,52344
216.76528215408325,52589
218.87428903579712,52344
220.9906041622162,52344
223.07889795303345,52344
225.1903691291809,52295
227.30999088287354,52295
229.43441319465637,52197
231.54577016830444,52540
233.66268610954285,52295
235.76892805099487,52197
237.89511513710022,52295
239.99848198890686,52246
242.1014449596405,52540
244.17981696128845,52835
246.30759501457214,53276
248.39351415634155,53031
250.5034692287445,52737
252.63837003707886,52786
254.74243211746216,52884
256.84639286994934,53129
258.9503481388092,52933
261.05038690567017,52835
263.22572898864746,52884
265.3103859424591,52884
267.41688299179077,52982
269.532968044281,52933
271.6321930885315,53031
273.7387399673462,53031
275.8560531139374,52835
277.95225405693054,53227
280.04436206817627,53522
282.13657999038696,53767
284.25176191329956,53865
286.36086678504944,54405
288.4468219280243,53767
290.54980421066284,53767
292.66095900535583,53620
294.75503492355347,53522
296.8575189113617,53522
298.96679496765137,53375
301.08674597740173,53227
303.30800700187683,53424
305.4254789352417,53276
307.53423500061035,53276
309.6525239944458,53129
311.74877095222473,53276
313.8541741371155,53276
315.9701919555664,53227
318.07485604286194,53227
320.1846101284027,53178
322.2769320011139,53178
324.38425397872925,53227
326.48514318466187,53276
328.58072900772095,53178
330.68283200263977,53129
332.7775490283966,53178
334.8753900527954,53571
336.97903299331665,53914
339.08077096939087,54111
341.18850207328796,54454
343.35201382637024,54258
345.46027302742004,54062
347.57707595825195,54012
349.69432616233826,53816
351.81317591667175,54062
353.91465306282043,53914
356.0340738296509,53669
358.15214705467224,53767
360.2708580493927,53620
362.3994870185852,53522
364.50075912475586,53620
366.5936269760132,53865
368.6983799934387,53669
370.8180720806122,53522
372.93303394317627,53669
375.034245967865,53571
377.15075302124023,53669
379.2676010131836,53522
381.38024497032166,53865
383.4728100299835,53522
385.58721590042114,53375
387.7051479816437,53522
389.8175480365753,53571
391.94033908843994,53473
394.0445809364319,53473
396.16458916664124,53473
398.3499619960785,53865
400.45023488998413,54062
402.5396430492401,54749
404.6535520553589,54405
406.8025040626526,54258
408.9372010231018,54012
411.06151723861694,54062
413.15998911857605,53914
415.2726819515228,53669
417.40029406547546,53865
419.5255129337311,53718
421.64201498031616,53816
423.76126194000244,53669
425.8724081516266,53767
427.9836890697479,53718
430.117290019989,53718
432.23389506340027,53767
434.3742640018463,53718
436.476215839386,54062
438.5709240436554,53767
440.6855499744415,53767
442.8062798976898,53669
444.9191040992737,53816
447.02990198135376,53767
449.1686611175537,53767
451.32095193862915,54012
453.4111828804016,53865
455.5341200828552,53669
457.64005398750305,54062
459.73715591430664,54111
461.84361004829407,54405
463.9488821029663,54700
466.05303502082825,54749
468.1749589443207,54454
470.27577900886536,54307
472.4084520339966,54209
474.528687953949,54012
476.64481592178345,54012
478.74466013908386,54012
480.86334800720215,53865
482.9801650047302,53963
485.08047008514404,54012
487.19181180000305,54012
489.31452798843384,54012
491.4252610206604,54307
493.53126883506775,53914
495.6668281555176,53963
497.77768898010254,54012
499.8827540874481,54111
501.98948407173157,54062
504.091756105423,54160
506.24959111213684,54209
508.3758680820465,54307
510.4764518737793,54258
512.5752000808716,54307
514.6778481006622,54209
516.7737159729004,54454
518.8739900588989,54209
520.985237121582,54356
523.0934071540833,54356
525.217344045639,54356
527.3261880874634,54552
529.4398989677429,54503
531.5397930145264,54847
533.6424059867859,54454
535.7437851428986,54356
537.8568069934845,54356
539.978166103363,54356
542.0707540512085,54356
544.1731560230255,54209
546.3243861198425,54896
548.4173440933228,54650
550.5286889076233,54454
552.6632258892059,54552
554.7725520133972,54405
556.8577308654785,54749
558.9502120018005,54601
561.0641059875488,54552
563.2654421329498,54454
565.3586421012878,54405
567.4556980133057,54405
569.555666923523,54454
571.6638181209564,54650
573.7771430015564,54454
575.8851430416107,54503
577.9905281066895,54454
580.0972599983215,54454
582.2265889644623,54405
584.3486399650574,54503
586.4862909317017,54650
588.5986289978027,54356
590.7225279808044,54307
592.8336899280548,54307
594.943852186203,54356
597.0481538772583,54405
599.1539530754089,54405
601.2861130237579,54307
603.3896930217743,54307
605.506894826889,54307
607.6173160076141,54258
609.7143380641937,54209
611.8290219306946,54307
613.9438719749451,54209
616.0584788322449,54307
618.2744340896606,54454
620.3824450969696,54405
622.4946100711823,54356
624.6153860092163,54307
626.7152321338654,54356
628.8355531692505,54503
630.9366059303284,54552
633.0583870410919,54405
635.1752400398254,54454
637.2798380851746,54454
639.3969821929932,54356
641.5176079273224,54552
643.6343607902527,54405
645.7512378692627,54209
647.8562052249908,54405
649.9575471878052,54405
652.0640270709991,54552
654.1633169651031,54356
656.2940850257874,54798
658.3893070220947,54356
660.489991903305,54700
662.5850570201874,55043
664.6738619804382,55239
666.7549769878387,55632
668.8619301319122,55534
670.9807019233704,55337
673.1054630279541,55141
675.2264609336853,55141
677.3569648265839,55092
679.4674141407013,55043
681.5701479911804,54945
683.6922750473022,55043
685.8227100372314,54749
687.9242498874664,54847
690.0129528045654,55239
692.1025080680847,55485
694.2024290561676,55681
696.3090918064117,55828
698.4218058586121,55583
700.5305559635162,55436
702.6456689834595,55288
704.7527339458466,55190
706.8537020683289,55239
708.9816970825195,55141
711.086030960083,54945
713.2442719936371,54994
715.3366229534149,55534
717.4361429214478,55877
719.5278558731079,55926
721.6512260437012,55877
723.7594718933105,55534
725.8797640800476,55387
727.982518196106,55190
730.1009612083435,55092
732.230819940567,55043
734.3508141040802,54994
736.4492089748383,55387
738.5425097942352,55092
740.6520662307739,54994
742.7664349079132,55288
744.853579044342,55583
746.9334149360657,55730
749.0229849815369,55926
751.1468098163605,55583
753.2577860355377,55534
755.3879289627075,55288
757.4940500259399,55190
759.6090729236603,55239
761.7286238670349,55288
763.8350229263306,55141
765.9563360214233,54994
768.0707190036774,55043
770.1865940093994,55141
772.3129191398621,55092
774.4305181503296,54994
776.5556528568268,55239
778.6558768749237,55436
780.7538390159607,55485
782.849023103714,55975
784.9487669467926,55975
787.0547869205475,55926
789.1616861820221,55632
791.2763431072235,55534
793.399307012558,55337
795.5299570560455,55190
797.6444261074066,55337
799.7452099323273,55681
801.8550050258636,56074
803.9713859558105,55730
806.0849540233612,55632
808.2555320262909,55583
810.3638160228729,55730
812.4874529838562,55436
814.6130819320679,55387
816.7353620529175,55288
818.8550570011139,55288
820.9839608669281,55485
823.0887160301208,55583
825.1996748447418,55436
827.3351240158081,55534
829.4524161815643,55436
831.5553438663483,55436
833.6936299800873,55436
835.8106608390808,55239
837.9296081066132,55239
840.0515961647034,55092
842.1747989654541,55092
844.291522026062,54847
846.4167029857635,54749
848.5302429199219,54700
850.6744301319122,54650
852.7882308959961,54601
854.9035410881042,54601
857.0300979614258,54552
859.1400799751282,54601
861.2635591030121,54503
863.3790202140808,54552
865.5165050029755,54405
867.6263010501862,54405
869.7399950027466,54454
871.8408641815186,54405
873.9434251785278,54307
876.0581419467926,54356
878.1853420734406,54405
880.3075580596924,54258
882.4288599491119,54209
884.5591719150543,54209
886.6705820560455,54258
888.7908811569214,54307
890.8936750888824,54258
893.0185921192169,54258
895.1368610858917,54209
897.2527492046356,54160
899.3475289344788,54503
901.4339468479156,54700
903.521008014679,55043
905.6007640361786,55141
907.697035074234,55387
909.8081839084625,55534
911.9163501262665,55534
914.0265738964081,55239
916.1553230285645,55043
918.2742741107941,54994
920.3671398162842,54994
922.4605891704559,54994
924.5664920806885,54798
926.6965720653534,54700
928.820906162262,54601
930.9153490066528,54700
933.0282571315765,54552
935.1476800441742,54454
937.248055934906,54503
939.3496680259705,54601
941.4556159973145,54798
943.5479497909546,54798
945.6327619552612,54847
947.7276980876923,54847
949.8438642024994,54749
951.9527590274811,54749
954.0691862106323,54601
956.1731569766998,54552
958.2911250591278,54552
960.4012501239777,54454
962.5422668457031,54503
964.6410989761353,54405
966.753298997879,54356
968.8790919780731,54454
970.9739010334015,54356
973.0901689529419,54503
975.2009479999542,54356
977.3237519264221,54552
979.4225511550903,54650
981.5130529403687,54749
983.5980980396271,54994
985.6910870075226,55043
987.7869830131531,55190
989.891676902771,54945
992.0098650455475,54847
994.1080288887024,54798
996.2322099208832,54749
998.3516590595245,54650
1000.4704809188843,54650
1002.5890891551971,54847
1004.720999956131,54847
1006.8268911838531,54994
1008.9386320114136,55141
1011.0681569576263,54896
1013.310555934906,54994
1015.4478189945221,55043
1017.5635631084442,55141
1019.6704139709473,55092
1021.7817389965057,55092
1023.9291579723358,55043
1026.043268918991,55092
1028.164729833603,55190
1030.2713060379028,55092
1032.3868050575256,55239
1034.5020160675049,55239
1036.6211469173431,55190
1038.748342037201,55337
1040.8571951389313,55387
1042.981878042221,55485
1045.0923280715942,55288
1047.2109479904175,55190
1049.327719926834,55239
1051.4403610229492,55387
1053.5385620594025,55288
1055.6555111408234,55190
1057.7630491256714,55387
1059.875077009201,55288
1061.998121023178,55288
1064.085730791092,55190
1066.204852104187,55141
1068.3936910629272,55043
1070.5353980064392,55141
1072.6577610969543,55043
1074.7874262332916,54994
1076.9123899936676,54994
1079.0304951667786,54994
1081.208081960678,54896
1083.363079071045,54994
1085.4890789985657,54945
1087.5859758853912,55141
1089.6905710697174,55239
1091.843806028366,55239
1093.9461221694946,55239
1096.0637531280518,55485
1098.1623141765594,55534
1100.2825350761414,55632
1102.3926799297333,55730
1104.494422197342,55877
1106.5929670333862,56024
1108.7071690559387,55828
1110.8167397975922,55681
1112.95587682724,55632
1115.0868849754333,55779
1117.2320048809052,55828
1119.3357100486755,55730
1121.4400808811188,55926
1123.538838148117,56172
1125.6460890769958,56172
1127.775260925293,56123
1129.9039919376373,56172
1132.003103017807,56417
1134.1139888763428,56466
1136.2203149795532,56319
1138.4400341510773,56172
1140.5539631843567,56221
1142.6725630760193,56270
1144.7753610610962,56123
1146.8728959560394,56123
1148.9790530204773,56221
1151.0729539394379,56221
1153.1847960948944,56270
1155.2858500480652,56564
1157.4090361595154,56172
1159.5249109268188,56368
1161.6594610214233,56074
1163.7681758403778,56172
1165.8790369033813,55975
1167.9851698875427,55926
1170.1007499694824,55779
1172.2225759029388,55926
1174.3427770137787,55730
1176.4646191596985,55877
1178.5771238803864,55877
1180.6937980651855,55779
1182.819662809372,55632
1184.9221360683441,55730
1187.0210819244385,55779
1189.1239581108093,55828
1191.2675030231476,55779
1193.3933379650116,55877
1195.5117881298065,55828
1197.6261100769043,55681
1199.7516820430756,55779
1201.8817019462585,55828
1203.9935939311981,55779
1206.178573846817,55681
1208.356076002121,55926
1210.4573330879211,55779
1212.5493659973145,55779
1214.6667511463165,55779
1216.7846810817719,55828
1218.91836810112,56024
1221.0261430740356,55779
1223.1295130252838,55926
1225.2386119365692,55730
1227.3528819084167,55975
1229.4793360233307,55877
1231.6080441474915,55681
1233.7260110378265,55730
1235.8176109790802,55681
1237.9352359771729,55583
1240.0392820835114,55828
